"MLS #","Status","ListPrice","SalePrice","Days On Market","Zip"
"10210680","CLOSD","$290,000","$280,000","8","38018"
"10206328","CLOSD","$280,000","$280,000","0","38018"
"10194248","CLOSD","$280,000","$280,000","223","38016"
"10201530","CLOSD","$280,000","$280,000","5","38018"
"10200531","CLOSD","$285,000","$280,000","48","38018"
"10189418","CLOSD","$275,000","$280,000","81","38011"
"10198406","CLOSD","$288,000","$280,000","35","38016"
"10205488","CLOSD","$285,000","$280,000","72","38111"
"10179313","CLOSD","$299,999","$280,000","389","38112"
"10185037","CLOSD","$300,000","$280,000","136","38016"
"10200964","CLOSD","$289,900","$280,000","14","38135"
"10190217","CLOSD","$280,000","$280,000","25","38016"
"10208024","CLOSD","$275,500","$280,500","2","38018"
"10197235","CLOSD","$280,990","$280,990","29","38053"
"10199616","CLOSD","$291,990","$281,990","12","38053"
"10195476","CLOSD","$280,990","$281,990","6","38053"
"10193065","CLOSD","$288,000","$282,000","13","38119"
"10205250","CLOSD","$270,000","$282,000","86","38016"
"10207591","CLOSD","$290,000","$282,000","94","38127"
"10199245","CLOSD","$285,000","$282,000","40","38111"
"10206391","CLOSD","$290,000","$282,500","2","38117"
"10197018","CLOSD","$283,000","$282,500","14","38117"
"10197722","CLOSD","$304,000","$282,500","259","38119"
"10201648","CLOSD","$285,000","$282,500","23","38111"
"10200795","CLOSD","$283,000","$283,000","4","38135"
"10197476","CLOSD","$285,000","$283,800","3","38117"
"10199951","CLOSD","$289,000","$284,000","11","38117"
"10194286","CLOSD","$284,000","$284,000","5","38002"
"10194553","CLOSD","$279,000","$284,000","6","38134"
"10193161","CLOSD","$284,000","$284,000","43","38125"
"10192178","CLOSD","$284,000","$284,000","107","38002"
"10211925","CLOSD","$275,000","$284,000","37","38016"
"10195523","CLOSD","$274,900","$284,000","42","38018"
"10200614","CLOSD","$279,000","$284,000","12","38018"
"10209678","CLOSD","$285,000","$284,000","48","38018"
"10212326","CLOSD","$289,000","$284,500","7","38018"
"10209240","CLOSD","$295,900","$284,600","77","38135"
"10204046","CLOSD","$284,900","$284,900","50","38125"
"10200694","CLOSD","$284,900","$284,900","35","38117"
"10209571","CLOSD","$284,900","$284,900","99","38018"
"10205364","CLOSD","$284,900","$284,900","10","38016"
"10191802","CLOSD","$284,900","$284,900","20","38016"
"10181120","CLOSD","$309,500","$284,900","222","38103"
"10187995","CLOSD","$284,900","$284,900","29","38016"
"10194942","CLOSD","$295,000","$285,000","49","38117"
"10204527","CLOSD","$295,000","$285,000","35","38125"
"10208789","CLOSD","$300,000","$285,000","46","38111"
"10195508","CLOSD","$299,000","$285,000","48","38119"
"10202488","CLOSD","$289,900","$285,000","17","38117"
"10208294","CLOSD","$285,000","$285,000","6","38125"
"10193054","CLOSD","$299,900","$285,000","254","38122"
"10198461","CLOSD","$295,000","$285,000","120","38117"
"10205535","CLOSD","$279,900","$285,000","63","38125"
"10191446","CLOSD","$299,000","$285,000","47","38117"
"10187285","CLOSD","$289,900","$285,000","111","38134"
"10202062","CLOSD","$285,000","$285,000","9","38135"
"10192927","CLOSD","$285,000","$285,000","7","38135"
"10197274","CLOSD","$294,900","$285,000","25","38125"
"10206421","CLOSD","$299,990","$285,000","32","38119"
"10206504","CLOSD","$295,000","$285,000","14","38119"
"10209675","CLOSD","$280,000","$285,000","5","38135"
"10209676","CLOSD","$289,900","$285,000","104","38135"
"10197375","CLOSD","$275,000","$285,000","10","38002"
"10193978","CLOSD","$299,900","$285,000","91","38002"
"10215228","CLOSD","$285,000","$285,000","26","38053"
"10202525","CLOSD","$285,000","$285,000","0","38017"
"10199056","CLOSD","$290,000","$285,000","15","38109"
"10201310","CLOSD","$332,000","$285,000","24","38017"
"10199987","CLOSD","$294,000","$285,000","2","38018"
"10202221","CLOSD","$310,000","$285,000","53","38002"
"10198771","CLOSD","$289,000","$285,000","24","38016"
"10199195","CLOSD","$285,000","$285,000","64","38002"
"10208346","CLOSD","$285,000","$285,000","57","38018"
"10207526","CLOSD","$279,900","$285,000","47","38053"
"10206162","CLOSD","$275,000","$285,000","60","38016"
"10204005","CLOSD","$285,000","$285,000","4","38016"
"10202135","CLOSD","$289,000","$285,000","11","38016"
"10191681","CLOSD","$295,000","$285,000","18","38016"
"10205826","CLOSD","$325,000","$285,000","0","38104"
"10192886","CLOSD","$298,900","$285,000","22","38122"
"10200980","CLOSD","$333,000","$285,000","19","38103"
"10201231","CLOSD","$285,496","$285,496","6","38053"
"10183972","CLOSD","$285,900","$285,900","160","38018"
"10207100","CLOSD","$325,000","$286,000","1","38125"
"10197932","CLOSD","$279,000","$287,000","0","38002"
"10189086","CLOSD","$287,000","$287,000","64","38125"
"10204399","CLOSD","$294,900","$287,000","9","38018"
"10193579","CLOSD","$299,000","$287,000","14","38018"
"10209603","CLOSD","$289,900","$287,500","79","38134"
"10197393","CLOSD","$289,000","$287,500","4","38016"
"10200665","CLOSD","$289,000","$287,500","3","38016"
"10193617","CLOSD","$299,900","$288,000","44","38117"
"10209437","CLOSD","$288,000","$288,000","2","38125"
"10204138","CLOSD","$288,000","$288,000","7","38133"
"10198487","CLOSD","$288,000","$288,000","61","38016"
"10201840","CLOSD","$292,500","$288,000","56","38018"
"10200053","CLOSD","$299,900","$288,500","25","38117"
"10197626","CLOSD","$299,900","$288,500","40","38125"
"10195818","CLOSD","$288,990","$288,990","22","38053"
"10200711","CLOSD","$289,000","$289,000","46","38117"
"10193016","CLOSD","$289,900","$289,000","4","38111"
"10199883","CLOSD","$289,900","$289,000","20","38125"
"10214495","CLOSD","$289,000","$289,000","22","38134"
"10196501","CLOSD","$285,000","$289,000","120","38119"
"10202438","CLOSD","$289,000","$289,000","113","38017"
"10193630","CLOSD","$289,000","$289,000","2","38018"
"10207956","CLOSD","$292,000","$289,000","116","38018"
"10213416","CLOSD","$289,000","$289,000","39","38111"
"10191062","CLOSD","$279,000","$289,000","142","38016"
"10211637","CLOSD","$289,800","$289,800","6","38016"
"10208609","CLOSD","$289,900","$289,900","22","38111"
"10202340","CLOSD","$289,900","$289,900","2","38002"
"10197266","CLOSD","$289,900","$289,900","3","38134"
"10207150","CLOSD","$304,500","$289,900","0","38016"
"10206918","CLOSD","$289,900","$289,900","3","38018"
"10191889","CLOSD","$289,900","$289,900","22","38016"
"10201525","CLOSD","$289,900","$289,900","5","38018"
"10204017","CLOSD","$289,900","$289,900","18","38016"
"10193309","CLOSD","$289,900","$289,900","27","38104"
"10191549","CLOSD","$289,999","$289,900","124","38016"
"10197419","CLOSD","$295,000","$290,000","2","38117"
"10210287","CLOSD","$299,900","$290,000","9","38111"
"10194079","CLOSD","$289,900","$290,000","9","38117"
"10195656","CLOSD","$299,901","$290,000","92","38117"
"10205914","CLOSD","$309,000","$290,000","136","38111"
"10186767","CLOSD","$335,000","$290,000","135","38119"
"10202553","CLOSD","$299,000","$290,000","3","38134"
"10202696","CLOSD","$300,000","$290,000","7","38134"
"10203169","CLOSD","$299,900","$290,000","91","38134"
"10203358","CLOSD","$299,800","$290,000","34","38135"
"10198573","CLOSD","$314,900","$290,000","26","38135"
"10193445","CLOSD","$297,500","$290,000","8","38135"
"10211570","CLOSD","$300,000","$290,000","14","38134"
"10191290","CLOSD","$290,000","$290,000","60","38141"
"10212068","CLOSD","$289,900","$290,000","2","38119"
"10204511","CLOSD","$325,000","$290,000","88","38016"
"10199181","CLOSD","$289,000","$290,000","95","38107"
"10200132","CLOSD","$290,000","$290,000","4","38016"
"10212780","CLOSD","$290,000","$290,000","5","38116"
"10188531","CLOSD","$303,900","$290,000","92","38002"
"10212046","CLOSD","$312,000","$290,000","50","38018"
"10208234","CLOSD","$290,000","$290,000","29","38053"
"10193831","CLOSD","$290,000","$290,000","49","38016"
"10194700","CLOSD","$290,000","$290,000","29","38018"
"10207862","CLOSD","$285,000","$290,000","61","38016"
"10208397","CLOSD","$295,000","$290,000","28","38016"
"10197192","CLOSD","$290,000","$290,000","27","38016"
"10197903","CLOSD","$290,000","$290,000","3","38122"
"10208837","CLOSD","$290,000","$290,000","7","38016"
"10201224","CLOSD","$330,000","$290,000","138","38053"
"10200995","CLOSD","$285,000","$290,000","3","38016"
"10212702","CLOSD","$290,000","$290,000","7","38016"
"10212128","CLOSD","$295,000","$290,000","29","38016"
"10194390","CLOSD","$295,000","$290,000","24","38114"
"10190805","CLOSD","$299,900","$290,000","79","38018"
"10187441","CLOSD","$329,000","$290,000","170","38112"
"10211966","CLOSD","$285,000","$290,700","9","38111"
"10205117","CLOSD","$290,990","$290,990","62","38053"
"10197680","CLOSD","$287,000","$291,000","197","38135"
"10215976","CLOSD","$285,000","$291,500","3","38135"
"10197388","CLOSD","$289,700","$291,700","47","38112"
"10202722","CLOSD","$291,990","$291,990","76","38053"
"10197835","CLOSD","$299,000","$292,000","36","38117"
"10199989","CLOSD","$289,000","$292,000","4","38134"
"10197979","CLOSD","$365,000","$292,500","7","38125"
"10195828","CLOSD","$299,000","$292,500","74","38112"
"10191608","CLOSD","$294,000","$293,000","53","38002"
"10199312","CLOSD","$300,000","$293,000","29","38002"
"10213019","CLOSD","$293,000","$293,000","3","38002"
"10196449","CLOSD","$294,500","$293,000","5","38018"
"10194734","CLOSD","$299,000","$294,000","39","38119"
"10204623","CLOSD","$315,000","$294,000","46","38016"
"10211126","CLOSD","$299,000","$294,000","6","38104"
"10206375","CLOSD","$285,900","$294,580","27","38002"
"10208447","CLOSD","$294,900","$294,900","10","38134"
"10195026","CLOSD","$289,900","$294,900","2","38133"
"10210129","CLOSD","$294,990","$294,990","79","38053"
"10210560","CLOSD","$294,990","$294,990","0","38053"
"10195956","CLOSD","$295,000","$295,000","3","38120"
"10204243","CLOSD","$295,000","$295,000","74","38002"
"10214173","CLOSD","$295,000","$295,000","11","38117"
"10193627","CLOSD","$295,000","$295,000","5","38133"
"10191677","CLOSD","$295,900","$295,000","35","38125"
"10194651","CLOSD","$285,000","$295,000","2","38133"
"10192297","CLOSD","$329,900","$295,000","15","38125"
"10193476","CLOSD","$292,000","$295,000","40","38119"
"10208676","CLOSD","$310,000","$295,000","48","38135"
"10212423","CLOSD","$299,000","$295,000","5","38135"
"10197592","CLOSD","$315,000","$295,000","21","38133"
"10203138","CLOSD","$300,000","$295,000","19","38134"
"10197012","CLOSD","$299,000","$295,000","1","38135"
"10204543","CLOSD","$309,000","$295,000","43","38134"
"10212989","CLOSD","$295,000","$295,000","14","38119"
"10196459","CLOSD","$309,000","$295,000","19","38002"
"10189061","CLOSD","$299,999","$295,000","78","38002"
"10199490","CLOSD","$297,000","$295,000","98","38016"
"10201833","CLOSD","$299,900","$295,000","19","38018"
"10199995","CLOSD","$300,000","$295,000","6","38018"
"10197113","CLOSD","$389,000","$295,000","176","38002"
"10211041","CLOSD","$299,900","$295,000","42","38053"
"10211159","CLOSD","$315,000","$295,000","29","38016"
"10193312","CLOSD","$295,000","$295,000","4","38053"
"10198682","CLOSD","$289,000","$295,000","4","38002"
"10206362","CLOSD","$305,000","$295,000","114","38017"
"10195420","CLOSD","$299,999","$295,000","67","38018"
"10206083","CLOSD","$350,000","$295,000","150","38016"
"10198054","CLOSD","$304,000","$295,000","126","38016"
"10208994","CLOSD","$306,800","$295,000","27","38016"
"10203740","CLOSD","$295,000","$295,000","10","38018"
"10210261","CLOSD","$300,000","$295,000","47","38016"
"10200820","CLOSD","$295,000","$295,000","34","38016"
"10208056","CLOSD","$295,000","$295,000","4","38016"
"10207051","CLOSD","$295,000","$295,000","6","38016"
"10212655","CLOSD","$295,000","$295,000","19","38016"
"10195760","CLOSD","$299,900","$295,000","91","38104"
"10202655","CLOSD","$299,000","$295,000","191","38112"
"10200807","CLOSD","$299,000","$295,000","13","38112"
"10207449","CLOSD","$284,500","$295,000","5","38128"
"10199498","CLOSD","$299,900","$295,000","248","38104"
"10187984","CLOSD","$324,900","$295,150","161","38018"
"10209581","CLOSD","$299,000","$296,000","20","38135"
"10207969","CLOSD","$296,000","$296,000","95","38016"
"10207643","CLOSD","$307,000","$296,000","11","38104"
"10201472","CLOSD","$339,900","$296,500","25","38018"
"10195705","CLOSD","$296,990","$296,990","48","38053"
"10209038","CLOSD","$285,000","$297,000","4","38117"
"10198313","CLOSD","$313,000","$297,000","3","38125"
"10194188","CLOSD","$310,000","$297,000","6","38125"
"10209616","CLOSD","$299,900","$297,000","26","38002"
"10205896","CLOSD","$300,000","$297,000","21","38018"
"10195545","CLOSD","$297,000","$297,000","0","38018"
"10203812","CLOSD","$297,500","$297,500","90","38127"
"10209815","CLOSD","$299,500","$297,500","4","38018"
"10212483","CLOSD","$299,999","$297,500","174","38018"
"10204711","CLOSD","$310,000","$298,000","13","38111"
"10192474","CLOSD","$300,000","$298,000","37","38120"
"10201141","CLOSD","$290,000","$298,000","8","38134"
"10206115","CLOSD","$299,900","$298,000","27","38119"
"10204300","CLOSD","$298,000","$298,000","5","38016"
"10203022","CLOSD","$298,500","$298,000","78","38016"
"10204235","CLOSD","$310,000","$298,000","3","38114"
"10198812","CLOSD","$319,000","$298,500","129","38117"
"10207193","CLOSD","$299,000","$299,000","6","38125"
"10191781","CLOSD","$299,000","$299,000","35","38125"
"10206616","CLOSD","$299,000","$299,000","29","38133"
"10187464","CLOSD","$299,000","$299,000","108","38134"
"10199724","CLOSD","$300,000","$299,000","83","38119"
"10194135","CLOSD","$299,000","$299,000","8","38135"
"10212793","CLOSD","$299,000","$299,000","7","38138"
"10203595","CLOSD","$299,000","$299,000","4","38134"
"10204934","CLOSD","$299,000","$299,000","121","38053"
"10210187","CLOSD","$299,000","$299,000","78","38104"
"10191885","CLOSD","$299,000","$299,000","11","38018"
"10188022","CLOSD","$299,000","$299,000","124","38114"
"10199816","CLOSD","$325,000","$299,452","8","38120"
"10205662","CLOSD","$295,000","$299,500","26","38125"
"10197161","CLOSD","$299,500","$299,500","10","38104"
"10195384","CLOSD","$299,900","$299,900","1","38119"
"10199982","CLOSD","$299,900","$299,900","2","38122"
"10209617","CLOSD","$299,900","$299,900","4","38117"
"10208226","CLOSD","$299,900","$299,900","10","38135"
"10212559","CLOSD","$299,900","$299,900","8","38119"
"10203947","CLOSD","$299,900","$299,900","80","38133"
"10203721","CLOSD","$299,900","$299,900","7","38135"
"10194932","CLOSD","$299,900","$299,900","4","38133"
"10202023","CLOSD","$299,900","$299,900","123","38135"
"10187241","CLOSD","$299,900","$299,900","112","38053"
"10200120","CLOSD","$299,900","$299,900","5","38002"
"10198011","CLOSD","$299,900","$299,900","8","38016"
"10201546","CLOSD","$299,900","$299,900","55","38018"
"10195730","CLOSD","$299,900","$299,900","1","38127"
"10204460","CLOSD","$299,900","$299,900","22","38111"
"10206992","CLOSD","$299,900","$299,900","14","38018"
"10212812","CLOSD","$299,900","$299,900","12","38053"
"10204913","CLOSD","$299,900","$299,900","109","38018"
"10203115","CLOSD","$299,900","$299,900","2","38016"
"10196594","CLOSD","$299,950","$299,950","32","38134"
"10201559","CLOSD","$299,999","$299,999","75","38120"
"10201568","CLOSD","$295,000","$300,000","13","38117"
"10201871","CLOSD","$315,000","$300,000","9","38125"
"10204020","CLOSD","$295,000","$300,000","5","38111"
"10214728","CLOSD","$299,900","$300,000","20","38122"
"10207300","CLOSD","$335,000","$300,000","34","38120"
"10196328","CLOSD","$330,000","$300,000","97","38122"
"10199465","CLOSD","$305,000","$300,000","130","38117"
"10209257","CLOSD","$295,000","$300,000","4","38120"
"10212759","CLOSD","$300,000","$300,000","10","38002"
"10211529","CLOSD","$309,950","$300,000","21","38002"
"10203075","CLOSD","$299,900","$300,000","15","38002"
"10205876","CLOSD","$300,000","$300,000","5","38117"
"10193989","CLOSD","$329,000","$300,000","260","38111"
"10199021","CLOSD","$309,900","$300,000","5","38120"
"10209338","CLOSD","$300,000","$300,000","13","38139"
"10194878","CLOSD","$295,000","$300,000","2","38134"
"10197991","CLOSD","$299,000","$300,000","2","38125"
"10194767","CLOSD","$306,900","$300,000","9","38134"
"10205332","CLOSD","$300,000","$300,000","55","38134"
"10198314","CLOSD","$283,000","$300,000","2","38134"
"10212223","CLOSD","$300,000","$300,000","2","38135"
"10194130","CLOSD","$325,000","$300,000","39","38119"
"10196482","CLOSD","$305,000","$300,000","15","38133"
"10194283","CLOSD","$350,000","$300,000","0","38138"
"10188058","CLOSD","$305,000","$300,000","133","38119"
"10200864","CLOSD","$305,000","$300,000","98","38135"
"10207349","CLOSD","$325,000","$300,000","19","38119"
"10195047","CLOSD","$315,000","$300,000","7","38135"
"10197893","CLOSD","$300,000","$300,000","3","38119"
"10212451","CLOSD","$295,000","$300,000","3","38017"
"10197643","CLOSD","$269,900","$300,000","5","38018"
"10202002","CLOSD","$294,900","$300,000","3","38002"
"10203855","CLOSD","$295,000","$300,000","51","38016"
"10209181","CLOSD","$297,500","$300,000","3","38017"
"10196024","CLOSD","$320,000","$300,000","35","38002"
"10210480","CLOSD","$300,000","$300,000","15","38002"
"10214251","CLOSD","$315,000","$300,000","4","38002"
"10201166","CLOSD","$308,000","$300,000","6","38017"
"10200552","CLOSD","$300,000","$300,000","1","38002"
"10203384","CLOSD","$295,000","$300,000","6","38016"
"10207951","CLOSD","$314,900","$300,000","80","38053"
"10186724","CLOSD","$319,900","$300,000","86","38017"
"10201608","CLOSD","$290,000","$300,000","6","38016"
"10213543","CLOSD","$297,000","$300,000","32","38016"
"10213358","CLOSD","$297,000","$300,000","20","38016"
"10213008","CLOSD","$300,000","$300,000","21","38018"
"10194508","CLOSD","$304,900","$300,000","56","38016"
"10194467","CLOSD","$325,000","$300,000","6","38016"
"10200137","CLOSD","$309,400","$300,000","61","38016"
"10211064","CLOSD","$299,900","$300,000","83","38016"
"10206626","CLOSD","$315,000","$300,000","38","38135"
"10197011","CLOSD","$299,900","$300,000","1","38104"
"10207437","CLOSD","$329,900","$300,000","165","38107"
"10185186","CLOSD","$310,000","$300,000","155","38016"
"10208787","CLOSD","$310,000","$300,000","117","38103"
"10197964","CLOSD","$355,000","$301,000","158","38017"
"10203717","CLOSD","$301,990","$301,990","13","38053"
"10203099","CLOSD","$310,000","$302,000","5","38018"
"10199612","CLOSD","$296,990","$302,000","5","38053"
"10192618","CLOSD","$298,000","$302,000","91","38105"
"10207225","CLOSD","$302,000","$302,000","15","38112"
"10189698","CLOSD","$325,000","$303,000","55","38017"
"10191078","CLOSD","$303,990","$303,990","0","38053"
"10207876","CLOSD","$294,000","$304,000","61","38133"
"10205016","CLOSD","$295,000","$304,000","2","38002"
"10202291","CLOSD","$329,000","$304,000","198","38018"
"10203720","CLOSD","$299,900","$304,000","87","38016"
"10208396","CLOSD","$309,500","$304,000","127","38111"
"10196848","CLOSD","$299,000","$304,000","12","38104"
"10209884","CLOSD","$315,000","$304,450","16","38135"
"10198708","CLOSD","$304,900","$304,900","21","38125"
"10196769","CLOSD","$300,000","$305,000","53","38122"
"10209307","CLOSD","$315,000","$305,000","29","38117"
"10198124","CLOSD","$299,900","$305,000","2","38120"
"10208593","CLOSD","$315,000","$305,000","93","38002"
"10191933","CLOSD","$319,000","$305,000","123","38117"
"10203613","CLOSD","$299,900","$305,000","18","38117"
"10200588","CLOSD","$335,000","$305,000","152","38122"
"10202871","CLOSD","$309,000","$305,000","18","38133"
"10199082","CLOSD","$310,000","$305,000","16","38125"
"10197956","CLOSD","$314,900","$305,000","4","38135"
"10209736","CLOSD","$305,000","$305,000","5","38135"
"10209339","CLOSD","$309,900","$305,000","14","38133"
"10207913","CLOSD","$305,000","$305,000","28","38053"
"10200028","CLOSD","$315,000","$305,000","14","38053"
"10210345","CLOSD","$305,000","$305,000","14","38116"
"10202016","CLOSD","$300,000","$305,000","6","38018"
"10202920","CLOSD","$309,500","$305,000","85","38018"
"10200360","CLOSD","$319,900","$305,000","21","38016"
"10202457","CLOSD","$300,000","$305,000","2","38016"
"10187318","CLOSD","$299,500","$305,000","174","38016"
"10198833","CLOSD","$305,000","$305,000","26","38018"
"10193542","CLOSD","$299,901","$305,000","185","38112"
"10188192","CLOSD","$315,000","$305,000","97","38111"
"10212911","CLOSD","$325,000","$305,000","26","38104"
"10196987","CLOSD","$305,000","$305,500","2","38135"
"10206039","CLOSD","$305,900","$305,900","11","38018"
"10207959","CLOSD","$299,900","$305,900","28","38016"
"10199615","CLOSD","$299,990","$305,990","72","38053"
"10197450","CLOSD","$299,990","$305,990","74","38053"
"10206873","CLOSD","$320,000","$306,000","19","38002"
"10191387","CLOSD","$325,000","$306,000","159","38135"
"10197453","CLOSD","$306,990","$306,990","71","38053"
"10197086","CLOSD","$306,990","$306,990","34","38053"
"10195694","CLOSD","$306,990","$306,990","48","38053"
"10197244","CLOSD","$306,990","$306,990","48","38053"
"10195030","CLOSD","$309,000","$307,000","176","38111"
"10212565","CLOSD","$299,000","$307,000","4","38117"
"10208454","CLOSD","$307,000","$307,000","4","38002"
"10200730","CLOSD","$320,000","$307,000","3","38018"
"10196317","CLOSD","$320,000","$307,000","41","38103"
"10202724","CLOSD","$319,990","$307,990","0","38053"
"10201242","CLOSD","$315,000","$308,000","10","38002"
"10206894","CLOSD","$314,900","$308,000","73","38117"
"10198464","CLOSD","$308,000","$308,000","28","38002"
"10196736","CLOSD","$306,000","$308,000","9","38125"
"10207775","CLOSD","$310,000","$308,000","15","38018"
"10192771","CLOSD","$299,000","$308,000","22","38016"
"10205180","CLOSD","$308,990","$308,990","27","38053"
"10198099","CLOSD","$310,000","$309,000","82","38117"
"10213324","CLOSD","$309,000","$309,000","1","38135"
"10213286","CLOSD","$324,000","$309,000","1","38119"
"10201561","CLOSD","$309,900","$309,000","20","38018"
"10205497","CLOSD","$309,900","$309,000","28","38016"
"10200613","CLOSD","$304,900","$309,000","34","38016"
"10194546","CLOSD","$309,000","$309,000","44","38111"
"10183135","CLOSD","$309,900","$309,000","222","38111"
"10191650","CLOSD","$309,000","$309,000","108","38111"
"10214350","CLOSD","$309,000","$309,000","23","38107"
"10202337","CLOSD","$309,000","$309,000","86","38107"
"10195679","CLOSD","$310,000","$309,100","1","38053"
"10193804","CLOSD","$325,000","$309,867","16","38117"
"10207982","CLOSD","$309,900","$309,900","0","38017"
"10201537","CLOSD","$309,900","$309,900","4","38104"
"10210364","CLOSD","$310,000","$310,000","35","38111"
"10192654","CLOSD","$315,000","$310,000","143","38117"
"10206812","CLOSD","$330,000","$310,000","42","38002"
"10207044","CLOSD","$315,000","$310,000","7","38002"
"10201594","CLOSD","$322,000","$310,000","11","38120"
"10203124","CLOSD","$319,900","$310,000","5","38117"
"10204027","CLOSD","$320,000","$310,000","50","38117"
"10192496","CLOSD","$319,000","$310,000","155","38119"
"10208231","CLOSD","$335,000","$310,000","130","38119"
"10203445","CLOSD","$315,000","$310,000","3","38119"
"10195054","CLOSD","$306,000","$310,000","3","38125"
"10199207","CLOSD","$305,000","$310,000","13","38135"
"10194564","CLOSD","$330,000","$310,000","111","38125"
"10211407","CLOSD","$299,960","$310,000","4","38135"
"10199319","CLOSD","$310,000","$310,000","1","38134"
"10202979","CLOSD","$315,000","$310,000","89","38135"
"10199956","CLOSD","$325,000","$310,000","7","38138"
"10202104","CLOSD","$314,750","$310,000","47","38135"
"10194058","CLOSD","$308,000","$310,000","10","38119"
"10195023","CLOSD","$309,900","$310,000","11","38134"
"10201523","CLOSD","$315,000","$310,000","1","38017"
"10205551","CLOSD","$310,000","$310,000","3","38018"
"10198826","CLOSD","$320,000","$310,000","106","38107"
"10200440","CLOSD","$310,000","$310,000","0","38017"
"10197387","CLOSD","$310,000","$310,000","2","38002"
"10194450","CLOSD","$314,900","$310,000","149","38018"
"10205019","CLOSD","$314,900","$310,000","19","38018"
"10214198","CLOSD","$300,000","$310,000","4","38002"
"10198050","CLOSD","$335,000","$310,000","182","38016"
"10196972","CLOSD","$300,000","$310,000","3","38053"
"10215218","CLOSD","$339,901","$310,000","3","38016"
"10206578","CLOSD","$324,900","$310,000","1","38016"
"10174247","CLOSD","$329,500","$310,000","334","38103"
"10192591","CLOSD","$309,900","$310,000","24","38111"
"10187542","CLOSD","$315,999","$310,000","90","38016"
"10192893","CLOSD","$325,000","$310,000","33","38016"
"10195019","CLOSD","$335,000","$310,000","40","38112"
"10204613","CLOSD","$325,000","$310,000","2","38134"
"10195076","CLOSD","$319,900","$310,000","34","38135"
"10192754","CLOSD","$334,900","$310,000","29","38018"
"10197191","CLOSD","$311,000","$310,000","51","38104"
"10185456","CLOSD","$332,000","$310,525","107","38053"
"10194488","CLOSD","$320,000","$310,620","0","38053"
"10214034","CLOSD","$305,000","$311,000","4","38133"
"10193582","CLOSD","$335,000","$311,000","49","38002"
"10191824","CLOSD","$319,000","$311,000","25","38017"
"10211149","CLOSD","$309,000","$311,000","14","38107"
"10201952","CLOSD","$299,990","$311,217","21","38017"
"10210545","CLOSD","$319,000","$311,500","21","38119"
"10187983","CLOSD","$311,990","$311,990","110","38053"
"10197265","CLOSD","$319,000","$312,000","0","38120"
"10203607","CLOSD","$312,000","$312,000","161","38119"
"10211983","CLOSD","$315,000","$312,000","33","38135"
"10195950","CLOSD","$319,000","$312,000","3","38018"
"10202419","CLOSD","$320,000","$312,000","48","38103"
"10206727","CLOSD","$312,500","$312,500","30","38133"
"10200200","CLOSD","$324,900","$312,500","29","38138"
"10198944","CLOSD","$312,500","$312,500","13","38002"
"10193720","CLOSD","$320,000","$313,000","6","38117"
"10212057","CLOSD","$314,500","$313,000","22","38134"
"10195800","CLOSD","$325,000","$313,000","4","38128"
"10205960","CLOSD","$319,900","$313,500","32","38135"
"10201719","CLOSD","$320,000","$313,500","6","38016"
"10191863","CLOSD","$317,500","$313,750","131","38016"
"10207844","CLOSD","$324,900","$314,000","40","38111"
"10205560","CLOSD","$310,000","$314,000","31","38002"
"10196990","CLOSD","$325,000","$314,000","2","38002"
"10193690","CLOSD","$314,000","$314,000","96","38016"
"10212560","CLOSD","$314,500","$314,500","10","38119"
"10196723","CLOSD","$314,500","$314,500","8","38135"
"10206800","CLOSD","$309,999","$314,500","114","38053"
"10188851","CLOSD","$314,500","$314,900","67","38016"
"10186005","CLOSD","$314,900","$314,900","151","38111"
"10202723","CLOSD","$319,990","$314,990","76","38053"
"10210675","CLOSD","$309,950","$315,000","78","38125"
"10190450","CLOSD","$325,000","$315,000","77","38122"
"10214945","CLOSD","$320,000","$315,000","4","38002"
"10199931","CLOSD","$315,000","$315,000","0","38111"
"10203489","CLOSD","$309,000","$315,000","124","38117"
"10189917","CLOSD","$310,000","$315,000","59","38122"
"10201631","CLOSD","$329,000","$315,000","93","38117"
"10197017","CLOSD","$329,000","$315,000","140","38117"
"10197103","CLOSD","$315,000","$315,000","12","38135"
"10202485","CLOSD","$319,500","$315,000","20","38119"
"10211933","CLOSD","$315,000","$315,000","16","38134"
"10212956","CLOSD","$315,000","$315,000","17","38134"
"10211137","CLOSD","$319,900","$315,000","41","38138"
"10206228","CLOSD","$359,900","$315,000","11","38002"
"10195967","CLOSD","$329,000","$315,000","34","38125"
"10196326","CLOSD","$305,000","$315,000","3","38135"
"10196622","CLOSD","$315,000","$315,000","84","38125"
"10200410","CLOSD","$299,900","$315,000","101","38016"
"10200006","CLOSD","$324,900","$315,000","25","38017"
"10203026","CLOSD","$330,000","$315,000","41","38002"
"10199137","CLOSD","$320,000","$315,000","1927","38002"
"10188539","CLOSD","$325,000","$315,000","86","38002"
"10207683","CLOSD","$325,000","$315,000","10","38002"
"10205641","CLOSD","$315,000","$315,000","16","38053"
"10204239","CLOSD","$339,900","$315,000","1","38053"
"10205850","CLOSD","$315,000","$315,000","9","38002"
"10197859","CLOSD","$315,000","$315,000","3","38018"
"10197812","CLOSD","$315,000","$315,000","47","38016"
"10197800","CLOSD","$349,500","$315,000","83","38111"
"10203900","CLOSD","$310,000","$315,000","3","38016"
"10205714","CLOSD","$314,999","$315,000","35","38016"
